NO. INTERVAL,INTERVAL RANGE,DATE,HEAD,COMMENT,TEST RESULT,CHANGES LINK
192,5/08/2018-1/12/2018,Aug 15 2018,9a4e8bdb483d5b53c271c68d48db943362ec4ce5,    set default deobfuscation min length to 3 (#332),completed: 282 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/9a4e8bdb483d5b53c271c68d48db943362ec4ce5
201,30/07/2018-16/08/2018,Aug 13 2018,fad0091d8764e869352b440cf38b2c61717a68fd,    Prevents generation of NSes second time in wrong place,completed: 282 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/fad0091d8764e869352b440cf38b2c61717a68fd
201,30/07/2018-16/08/2018,Aug 4 2018,b861151f63a20d3e148001786bb54106446f59bb,    core: rollback finally block extraction if some blocks not removed (#327),completed: 282 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/b861151f63a20d3e148001786bb54106446f59bb
201,30/07/2018-16/08/2018,Aug 4 2018,feeafc407a81d115188433d7cc91f319d7e532bc,    core: exclude inner classes from dependencies (#318),completed: 282 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/feeafc407a81d115188433d7cc91f319d7e532bc
201,30/07/2018-16/08/2018,Aug 4 2018,ea1c1eb80329671db3016eaaff57a4de334be2a3,    core: fix insn move check for field assign (#326),completed: 282 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/ea1c1eb80329671db3016eaaff57a4de334be2a3
201,30/07/2018-16/08/2018,Jul 30 2018,b83e20b571f9023484d341ab858ad48b6cda40ab,    core: improve immutable list implementation,completed: 282 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/b83e20b571f9023484d341ab858ad48b6cda40ab
201,30/07/2018-16/08/2018,Jul 30 2018,160ad64e67a287158f847d7d76a5955b1facafde,    Merge pull request #325 from FlXME/patch-3,completed: 282 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/160ad64e67a287158f847d7d76a5955b1facafde
201,30/07/2018-16/08/2018,Jul 30 2018,1213ff26b46c49be52eb012f9ad20829258d6fef,    Merge pull request #324 from FlXME/patch-1,completed: 282 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/1213ff26b46c49be52eb012f9ad20829258d6fef
201,30/07/2018-16/08/2018,Jul 30 2018,3bf93f1f855165cada3e4acd4c9e1b379aa37e13,    Merge pull request #323 from FlXME/patch-2,completed: 282 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/3bf93f1f855165cada3e4acd4c9e1b379aa37e13
201,30/07/2018-16/08/2018,Jul 30 2018,a50258164011422600bd6077f43c9433635fbf49,    Making the Classloader threadsafe,completed: 282 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/a50258164011422600bd6077f43c9433635fbf49
201,30/07/2018-16/08/2018,Jul 30 2018,1ec041a48f8e9b8e3cb6562be8565103844cbe88,    Directory Bug,completed: 282 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/1ec041a48f8e9b8e3cb6562be8565103844cbe88
202,19/07/2018-30/07/2018,Jul 30 2018,fdaf8492ef8b7dfcdb135f3abbbd8b8124195e5a,    Performance issue when building strings,completed: 282 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/fdaf8492ef8b7dfcdb135f3abbbd8b8124195e5a
202,19/07/2018-30/07/2018,Jul 28 2018,2433a7e89c0f1214c8ca4494b68a07a3c95fa5b5,    core: fix exception handler jumps (#320),completed: 282 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/2433a7e89c0f1214c8ca4494b68a07a3c95fa5b5
202,19/07/2018-30/07/2018,Jul 28 2018,6e358d3eabdf94b91a345ae193004ff506e0b997,    core: use own immutable list,completed: 282 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/6e358d3eabdf94b91a345ae193004ff506e0b997
202,19/07/2018-30/07/2018,Jul 22 2018,156e54c77f2a7150f527b9cfd9d7ab0e1d7b8550,    core: exclude inner classes from class dependencies (#318),completed: 282 skipped: 1 failures: 5 errors: 0,https://github.com/skylot/jadx/commit/156e54c77f2a7150f527b9cfd9d7ab0e1d7b8550
202,19/07/2018-30/07/2018,Jul 21 2018,9752ec2655b77e6d54158593d8ced1bf8cc486c9,    core: fix duplicate regions creation (#314),completed: 282 skipped: 1 failures: 5 errors: 0,https://github.com/skylot/jadx/commit/9752ec2655b77e6d54158593d8ced1bf8cc486c9
202,19/07/2018-30/07/2018,Jul 22 2018,edc1e5fa84e35a42ff8a631578d255cc7ae93f00,    gui: show the certificate if the certificate file name is not standard (#315),completed: 282 skipped: 1 failures: 5 errors: 0,https://github.com/skylot/jadx/commit/edc1e5fa84e35a42ff8a631578d255cc7ae93f00
203,2/06/2018-19/07/2018,Jul 16 2018,c5994f954ae67458997641d1fcf3a0d677e61ba9,    core: fix NPE in signature parser (#313),completed: 281 skipped: 1 failures: 5 errors: 0,https://github.com/skylot/jadx/commit/c5994f954ae67458997641d1fcf3a0d677e61ba9
203,2/06/2018-19/07/2018,Jul 4 2018,2cf6a9b69130a0b97e89a1ae498956a4b2261ed0,    gui: fixed object reference holding by LogCollector (#302),completed: 272 skipped: 1 failures: 5 errors: 0,https://github.com/skylot/jadx/commit/2cf6a9b69130a0b97e89a1ae498956a4b2261ed0
203,2/06/2018-19/07/2018,Jun 29 2018,5b712e8dbcb2f8bb4b81fa15d551a72d3c4cf7ac,    core: fix inline of anonymous obfuscated class (#122),completed: 272 skipped: 1 failures: 5 errors: 0,https://github.com/skylot/jadx/commit/5b712e8dbcb2f8bb4b81fa15d551a72d3c4cf7ac
203,2/06/2018-19/07/2018,Jun 27 2018,5d7f2c706cad9873a5ddefb69e0a27a7a437de05,    Merge pull request #301 from skylot/public_xml_no_dups,completed: 272 skipped: 1 failures: 5 errors: 0,https://github.com/skylot/jadx/commit/5d7f2c706cad9873a5ddefb69e0a27a7a437de05
203,2/06/2018-19/07/2018,Jun 27 2018,22f51e1a289ef240d6ce3ce12aceda3aa5b7b8ad,    Change display style for resources.arsc,completed: 272 skipped: 1 failures: 5 errors: 0,https://github.com/skylot/jadx/commit/22f51e1a289ef240d6ce3ce12aceda3aa5b7b8ad
203,2/06/2018-19/07/2018,Jun 27 2018,61684ea73d525e4a5a104928d9419363d44053e4,    Prevent adding duplicate ids for resource entries with different entry configs,completed: 272 skipped: 1 failures: 5 errors: 0,https://github.com/skylot/jadx/commit/61684ea73d525e4a5a104928d9419363d44053e4
203,2/06/2018-19/07/2018,Jun 27 2018,45b37dcd1058f6c744fece9bc9852e96168a0b89,    core: fix class name checker execution after deobfuscator (#286),completed: 272 skipped: 1 failures: 5 errors: 0,https://github.com/skylot/jadx/commit/45b37dcd1058f6c744fece9bc9852e96168a0b89
203,2/06/2018-19/07/2018,Jun 27 2018,c0b2230b0bfc8495028ae1404dc92db4991e2f03,    Merge pull request #299 from skylot/public_xml_impl,completed: 272 skipped: 1 failures: 5 errors: 0,https://github.com/skylot/jadx/commit/c0b2230b0bfc8495028ae1404dc92db4991e2f03
203,2/06/2018-19/07/2018,Jun 26 2018,53fa8205f27db2993aafe75c7b0a49329ec51adc,    Receives canonical path in ZipSecurity.isInSubDirectory(...),completed: 272 skipped: 1 failures: 5 errors: 0,https://github.com/skylot/jadx/commit/53fa8205f27db2993aafe75c7b0a49329ec51adc
203,2/06/2018-19/07/2018,Jun 26 2018,ddbcf8bb194d57a69ec390ca0ba86f85eca4b839,    Prevents path traversal attacks thru rc names,completed: 272 skipped: 1 failures: 5 errors: 0,https://github.com/skylot/jadx/commit/ddbcf8bb194d57a69ec390ca0ba86f85eca4b839
203,2/06/2018-19/07/2018,Jun 26 2018,6e50ddf5c847cff8f6f8a4467caae1de4df410a9,    Generates and saves public.xml in apktool style,completed: 272 skipped: 1 failures: 5 errors: 0,https://github.com/skylot/jadx/commit/6e50ddf5c847cff8f6f8a4467caae1de4df410a9
203,2/06/2018-19/07/2018,Jun 21 2018,dda49f15018585422b1609784bfccf8643588f27,    core: fix enum reconstruction (#272),completed: 272 skipped: 1 failures: 5 errors: 0,https://github.com/skylot/jadx/commit/dda49f15018585422b1609784bfccf8643588f27
203,2/06/2018-19/07/2018,Jun 19 2018,4e2e5aa9757feb72d12639c5567200c1495d8c69,    gui: fix colors to match system theme, add editor theme selector (#297),completed: 272 skipped: 1 failures: 5 errors: 0,https://github.com/skylot/jadx/commit/4e2e5aa9757feb72d12639c5567200c1495d8c69
203,2/06/2018-19/07/2018,Jun 17 2018,10fd3652d490c9070826cc2ccc9f1685a08a4e87,    core: fix processing same class several times (#274),completed: 272 skipped: 1 failures: 5 errors: 0,https://github.com/skylot/jadx/commit/10fd3652d490c9070826cc2ccc9f1685a08a4e87
203,2/06/2018-19/07/2018,Jun 17 2018,4d305107061b38d847b8194d466e3e499f4f7efe,    core: fix line number references,completed: 272 skipped: 1 failures: 5 errors: 0,https://github.com/skylot/jadx/commit/4d305107061b38d847b8194d466e3e499f4f7efe
203,2/06/2018-19/07/2018,Jun 16 2018,ee74c4d87086be917814a3cdbc4994da7e24323c,    core: ignore debug info with bad variable names,completed: 272 skipped: 1 failures: 5 errors: 0,https://github.com/skylot/jadx/commit/ee74c4d87086be917814a3cdbc4994da7e24323c
203,2/06/2018-19/07/2018,Jun 16 2018,45f5e0cb048b39ac9979922533b4b2dbbe2b2a6c,    core: prevent endless loop in region construction (#267),completed: 272 skipped: 1 failures: 5 errors: 0,https://github.com/skylot/jadx/commit/45f5e0cb048b39ac9979922533b4b2dbbe2b2a6c
203,2/06/2018-19/07/2018,Jun 16 2018,7d983f284726e36e42e941b85044c227e6bb790c,    core: fix catch block argument if move-exception instruction is missing (#295),completed: 272 skipped: 1 failures: 5 errors: 0,https://github.com/skylot/jadx/commit/7d983f284726e36e42e941b85044c227e6bb790c
203,2/06/2018-19/07/2018,Jun 5 2018,3b2b5417aa0583e3b860be17f7fa7b16d0fc3b93,    Merge pull request #292 from skylot/xml_bug_fixes,completed: 272 skipped: 1 failures: 5 errors: 0,https://github.com/skylot/jadx/commit/3b2b5417aa0583e3b860be17f7fa7b16d0fc3b93
203,2/06/2018-19/07/2018,Jun 5 2018,0a0c4eac88e5dfe4c213eb4e51d3eabd52c2c085,    Fixes errors,completed: 272 skipped: 1 failures: 5 errors: 0,https://github.com/skylot/jadx/commit/0a0c4eac88e5dfe4c213eb4e51d3eabd52c2c085
204,1/06/2018-2/06/2018,Jun 1 2018,1931e7836744beeaa9c8676544d26a645661cfb8,    Merge pull request #290 from skylot/xml_deobf_2,completed: 269 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/1931e7836744beeaa9c8676544d26a645661cfb8
205,26/05/2018-1/06/2018,May 31 2018,7b6825d85c2636e7b270ca432825b5113f3f65ff,    core: move same instructions from predecessors for loops,completed: 269 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/7b6825d85c2636e7b270ca432825b5113f3f65ff
205,26/05/2018-1/06/2018,May 31 2018,a27cb9c34e084cc0bfc1aa288626645dbe7e4f4d,    core: bind blocks for target instructions at early stage,completed: 269 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/a27cb9c34e084cc0bfc1aa288626645dbe7e4f4d
205,26/05/2018-1/06/2018,May 26 2018,8445ebf10719ec6c666a554b88b29fc26f4c3b38,    fix sonar badge,completed: 269 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/8445ebf10719ec6c666a554b88b29fc26f4c3b38
205,26/05/2018-1/06/2018,Jun 1 2018,90692d89c59c1ccbf0a99c7992bf6f009dfcb664,    Xml deobf 2.0,completed: 269 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/90692d89c59c1ccbf0a99c7992bf6f009dfcb664
205,26/05/2018-1/06/2018,May 26 2018,7562ec9e1a3c6525321383586a1cb2c4fadf3877,    tests: add base test class for simplified apk debugging,completed: 268 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/7562ec9e1a3c6525321383586a1cb2c4fadf3877
206,2/05/2018-26/05/2018,May 24 2018,6df315017ce5d58b37630666405331107d460074,    gui: add Hack font,completed: 269 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/6df315017ce5d58b37630666405331107d460074
206,2/05/2018-26/05/2018,May 26 2018,6d984c0407cd6b252732869c504c997253dda13c,    gui: update default settings,completed: 268 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/6d984c0407cd6b252732869c504c997253dda13c
206,2/05/2018-26/05/2018,May 24 2018,3556e591b0df283f6361fa787bba20b909313c43,    gui: hide deobf options if not enabled (#281),completed: 268 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/3556e591b0df283f6361fa787bba20b909313c43
206,2/05/2018-26/05/2018,May 17 2018,8fdb473d781cc2ffa50f016c7e316b5e33353fd7,    Merge pull request #280 from skylot/xml_tag_attr_name_validator,completed: 268 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/8fdb473d781cc2ffa50f016c7e316b5e33353fd7
206,2/05/2018-26/05/2018,May 17 2018,398cd15dcf9538c3b691ac98c6f1aa5381d3a437,    Copy XMLChar class from Apache Xerces library. Replaces all invalid (obfuscated) XML tag and attribute names to random ones,completed: 268 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/398cd15dcf9538c3b691ac98c6f1aa5381d3a437
206,2/05/2018-26/05/2018,May 7 2018,5006b3e8371935a94af4b81cdc2869c20d397c1c,    gui: fix cell renderer in search dialog (#271),completed: 268 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/5006b3e8371935a94af4b81cdc2869c20d397c1c
206,2/05/2018-26/05/2018,May 5 2018,7216635d8438195bd559881b313e35df92385a2d,    gui: run text search in background thread (#269),completed: 268 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/7216635d8438195bd559881b313e35df92385a2d
207,1/05/2018-2/05/2018,May 1 2018,e039a5a9af95c8e9f9f56a9056eedf344ee763f0,    core: don't process debug info if offset is incorrect (#259),completed: 266 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/e039a5a9af95c8e9f9f56a9056eedf344ee763f0
207,1/05/2018-2/05/2018,May 1 2018,412a185fa1aee55024c97344ed6ac339ef58aaab,    core: fix null pointer error in try/catch processing,completed: 266 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/412a185fa1aee55024c97344ed6ac339ef58aaab
207,1/05/2018-2/05/2018,May 1 2018,20bfe838495639e00ecf05fe24b411ed72aff406,    core: fix null pointer in code annotations getter,completed: 266 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/20bfe838495639e00ecf05fe24b411ed72aff406
207,1/05/2018-2/05/2018,May 1 2018,39093130a3b0282a7aba7f0bf321019cc02f38d8,    core: fix processing overriden methods in deobfuscator (#207),completed: 266 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/39093130a3b0282a7aba7f0bf321019cc02f38d8
208,22/04/2018-1/05/2018,May 1 2018,9e9270a8b7b9c32d9018d1492d4ff01125061ae0,    core: fix type inference StackOverflowError,completed: 266 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/9e9270a8b7b9c32d9018d1492d4ff01125061ae0
208,22/04/2018-1/05/2018,Apr 22 2018,2c904c56f45182f93f48471750b171066ae34dd2,    core: reformat imports, fix some sonar issues,completed: 266 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/2c904c56f45182f93f48471750b171066ae34dd2
209,8/04/2018-22/04/2018,Apr 22 2018,0e4c8df4183a91e6aad2a7e2aec79e09bfe1c90b,    cli: print default value for number options,completed: 265 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/0e4c8df4183a91e6aad2a7e2aec79e09bfe1c90b
209,8/04/2018-22/04/2018,Apr 14 2018,3b2d595a068a4bef192f8c72768411ef374459ec,    Merge pull request #255 from skylot/xml_unreadable_chars_escapes,completed: 265 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/3b2d595a068a4bef192f8c72768411ef374459ec
209,8/04/2018-22/04/2018,Apr 14 2018,b29223c5b6a91d49d4fe055dceb7090ec101e91f,    core: fix enum processing order, remove synchronization (#257),completed: 265 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/b29223c5b6a91d49d4fe055dceb7090ec101e91f
209,8/04/2018-22/04/2018,Apr 9 2018,d805ec15b4db1273951f8f8490ae3be4b7648393,    Adds more escape for unreadable characters so parser won't throw exceptions during parse,completed: 265 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/d805ec15b4db1273951f8f8490ae3be4b7648393
210,18/02/2018-8/04/2018,Apr 7 2018,d5cfdfb50dfb38a65f1709cfadc1628ff32e546d,    Prevents command injections when opening links,completed: 265 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/d5cfdfb50dfb38a65f1709cfadc1628ff32e546d
210,18/02/2018-8/04/2018,Apr 7 2018,2e5d73a7e4c509b09357e055230cc6c4eb2f291b,    Fixes bug with NS declaration duplicates,completed: 265 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/2e5d73a7e4c509b09357e055230cc6c4eb2f291b
210,18/02/2018-8/04/2018,Apr 7 2018,1c352cc81b42ad60d5d9094edd499beb936a636b,    Fixes bugs,completed: 265 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/1c352cc81b42ad60d5d9094edd499beb936a636b
210,18/02/2018-8/04/2018,Apr 7 2018,9c6c18780f76dde7299461c96e3effc09433ccb0,    Adds define of unknown NSes,completed: 265 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/9c6c18780f76dde7299461c96e3effc09433ccb0
210,18/02/2018-8/04/2018,Apr 7 2018,7a168148080b837dede26feed30d29ac4b847fb9,    core: fix class file loading (#249),completed: 264 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/7a168148080b837dede26feed30d29ac4b847fb9
210,18/02/2018-8/04/2018,Apr 1 2018,23553c994459cb1bda8fe2ec1492c59039f3d278,    cli: fix missing spaces in help,completed: 264 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/23553c994459cb1bda8fe2ec1492c59039f3d278
210,18/02/2018-8/04/2018,Apr 1 2018,54fbe8a7c08b5670763820c9e66e515fbcfc2b78,    remove -d64 option as java 10 not support it anymore,completed: 264 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/54fbe8a7c08b5670763820c9e66e515fbcfc2b78
210,18/02/2018-8/04/2018,Mar 29 2018,ea01102f1ddc204487a4b32f9c8ccc0a8565ead2,    gui: fix decompilation task on search (#235),completed: 264 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/ea01102f1ddc204487a4b32f9c8ccc0a8565ead2
210,18/02/2018-8/04/2018,Mar 27 2018,15e1e1dfabaa80dffdc3a7940cc15d9af0cb93f1,    build jadx-gui.exe,completed: 264 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/15e1e1dfabaa80dffdc3a7940cc15d9af0cb93f1
210,18/02/2018-8/04/2018,Mar 27 2018,37ed9cd25baa66e766fc8fe5b0d4e57964af13a0,    core: make decompilation results more deterministic,completed: 264 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/37ed9cd25baa66e766fc8fe5b0d4e57964af13a0
210,18/02/2018-8/04/2018,Mar 25 2018,882af0402797effbdb418adcf2cf34526747e8d7,    Encodes XML attrs,completed: 264 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/882af0402797effbdb418adcf2cf34526747e8d7
210,18/02/2018-8/04/2018,Mar 25 2018,aa8a298ec75dbe69b0bc0edbf2aca712431cfd91,    remove sourceforge from downloads list,completed: 264 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/aa8a298ec75dbe69b0bc0edbf2aca712431cfd91
210,18/02/2018-8/04/2018,Mar 25 2018,05ab8fd868ab3036f576c4d164eafebb7fc2e308,    bump version,completed: 264 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/05ab8fd868ab3036f576c4d164eafebb7fc2e308
210,18/02/2018-8/04/2018,Mar 25 2018,1a736aadf5ed2b34134a28479782931f5d73cdf0,    v0.7.1,completed: 264 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/1a736aadf5ed2b34134a28479782931f5d73cdf0
210,18/02/2018-8/04/2018,Mar 18 2018,2cea653249fdbda3804d4a27a152f27f2d299251,    fix bintray upload,completed: 264 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/2cea653249fdbda3804d4a27a152f27f2d299251
210,18/02/2018-8/04/2018,Mar 18 2018,1085238031f184f3771d2641ed5a0e1a91808607,    res: don't use system locale for number formating (#238),completed: 264 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/1085238031f184f3771d2641ed5a0e1a91808607
210,18/02/2018-8/04/2018,Mar 18 2018,1356d91423f98b53a77b484d9b66cd69db350573,    res: don't add colon for empty namespace (#231),completed: 264 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/1356d91423f98b53a77b484d9b66cd69db350573
210,18/02/2018-8/04/2018,Mar 13 2018,fd2dc14edece2ab2596e148c8277beeb1c2f602f,    Update ZipSecurity.java,completed: 264 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/fd2dc14edece2ab2596e148c8277beeb1c2f602f
210,18/02/2018-8/04/2018,Mar 11 2018,f91c5d3647473ef7eaf2a40bf67887e0c31db595,    res: skip padding on file end (#225),completed: 264 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/f91c5d3647473ef7eaf2a40bf67887e0c31db595
210,18/02/2018-8/04/2018,Mar 11 2018,1f3aebf584687c162cabf572e5f78d0bd5be5032,    res: close tag before cdata (#231),completed: 264 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/1f3aebf584687c162cabf572e5f78d0bd5be5032
210,18/02/2018-8/04/2018,Mar 11 2018,b39d79a0f91e0fd37a28bc1251c3877e7ad6024c,    remove coverity and downloads badges,completed: 264 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/b39d79a0f91e0fd37a28bc1251c3877e7ad6024c
210,18/02/2018-8/04/2018,Mar 4 2018,c410914208a30471884357a4f6e42e95f371f287,    core: skip finally extract visitor on error,completed: 264 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/c410914208a30471884357a4f6e42e95f371f287
210,18/02/2018-8/04/2018,Feb 28 2018,a046f1caec356fdd58dcc9666e9102c6e7b46032,    core: ignore dex loading errors (#233),completed: 264 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/a046f1caec356fdd58dcc9666e9102c6e7b46032
211,10/02/2018-18/02/2018,Feb 18 2018,c25f918cc52c591020b4710bb4fbadcc2ab9417d,    gui: fix some sonar warnings,completed: 264 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/c25f918cc52c591020b4710bb4fbadcc2ab9417d
211,10/02/2018-18/02/2018,Feb 17 2018,6fb1c8d3b9d0071f6191c1fd47796c9f7ecdbccc,    gui: don't decode resources on file open,completed: 264 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/6fb1c8d3b9d0071f6191c1fd47796c9f7ecdbccc
211,10/02/2018-18/02/2018,Feb 13 2018,6047a27c89ad9c876ab52fce3a701e6142284bc9,    build: disable codecov pull request report,completed: 264 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/6047a27c89ad9c876ab52fce3a701e6142284bc9
211,10/02/2018-18/02/2018,Feb 10 2018,ab040d36d5238e519738e4c1635d82d705b8ba37,    update all dependencies (#229),completed: 262 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/ab040d36d5238e519738e4c1635d82d705b8ba37
211,10/02/2018-18/02/2018,Feb 12 2018,a2781b5bd3406f1ec0c35d3c79f4572b8ab42b76,    Merge pull request #221 from rgoggins/master,completed: 262 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/a2781b5bd3406f1ec0c35d3c79f4572b8ab42b76
211,10/02/2018-18/02/2018,Feb 12 2018,a7903f31ac4b3a4853b0f09589419cdc61f6548b,    Merge pull request #228 from jpstotz/master,completed: 262 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/a7903f31ac4b3a4853b0f09589419cdc61f6548b
211,10/02/2018-18/02/2018,Feb 12 2018,c134837ca60884d4dee5d1c55be0933012ccc106,    pagination for search results.,completed: 262 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/c134837ca60884d4dee5d1c55be0933012ccc106
211,10/02/2018-18/02/2018,Feb 10 2018,d9b0365c9f1d19019ff84a9d692d84b98e57579a,    core: fix binary xml parser (#211),completed: 262 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/d9b0365c9f1d19019ff84a9d692d84b98e57579a
212,4/02/2018-10/02/2018,Feb 7 2018,32f94b463f674ca5d7a1f7f7de58a13060d2be16,    core: add code lines for while loop,completed: 263 skipped: 0 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/32f94b463f674ca5d7a1f7f7de58a13060d2be16
213,28/01/2018-4/02/2018,Feb 2 2018,477222a3957b90f4afbbf3e57085d7bb23ecffff,    Update README.md,completed: 262 skipped: 0 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/477222a3957b90f4afbbf3e57085d7bb23ecffff
213,28/01/2018-4/02/2018,Feb 2 2018,4bdfdfcb36db9dc4a65d0fa90337916f66c78da7,    Create CONTRIBUTING.md,completed: 262 skipped: 0 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/4bdfdfcb36db9dc4a65d0fa90337916f66c78da7
214,15/01/2018-28/01/2018,Jan 27 2018,3167cd0817a586ab06bd291c5426facf92bc3c70,    fix bintray upload,completed: 262 skipped: 0 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/3167cd0817a586ab06bd291c5426facf92bc3c70
214,15/01/2018-28/01/2018,Jan 27 2018,20bf85b14dec5b86c7e1226a9346afe1799eaca4,    core: ignore bogus opcode decode (#214),completed: 261 skipped: 0 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/20bf85b14dec5b86c7e1226a9346afe1799eaca4
214,15/01/2018-28/01/2018,Jan 25 2018,9132ef57f1db4d4abb07b0f0ec9c88096e9658ab,    core: use late deletion for NOP instruction (#215),completed: 261 skipped: 0 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/9132ef57f1db4d4abb07b0f0ec9c88096e9658ab
214,15/01/2018-28/01/2018,Jan 21 2018,d42bf2d43cc676a2c10e7cdf0c3cf33d0eb1fa61,    Merge pull request #212 from KpChuck/master,completed: 261 skipped: 0 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/d42bf2d43cc676a2c10e7cdf0c3cf33d0eb1fa61
214,15/01/2018-28/01/2018,Jan 20 2018,89042fbf4a8f26b83290b659141bf07d0d2f5c6a,    Don't throw a DecodeException if dex files aren't found but --no-src is enabled,completed: 261 skipped: 0 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/89042fbf4a8f26b83290b659141bf07d0d2f5c6a
214,15/01/2018-28/01/2018,Jan 18 2018,fc4dcd2db5d9ea5e0bbb392f00fa547d75a24111,    core: prevent some null crash on resource decoding,completed: 261 skipped: 0 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/fc4dcd2db5d9ea5e0bbb392f00fa547d75a24111
